# Quick phrase corpus derived from pinned rime-cangjie and rime-essay sources.
# Canonical Cangjie code is converted to first+last Quick code; reviewed HK rows are merged by text.
# rime-cangjie commit: 52d90a1b1312e74042b38c1cbc8142defbc53171; SHA-256: 18d989bf21d0bb86b402f18be4dd060bf2653896c95448afb01d4da2e6be5464
# rime-essay commit: 0debef3f5ae37f081758dd8bbd1fe79719410f7c; SHA-256: 4f32414039eb7f8a876acd8e94bd81c78fefafde56a352f7a3b8b2b74ca09c71
# Frequency units: 0.2000 + 0.6000 * count / (count + 10000), truncated to four decimals.
# Fields: phrase,quick_code,freq,hk_core
phrase,quick_code,freq,hk_core
昆德拉,aphpqt,0.2508,0
曬太陽,apkinh,0.2686,0
昆蟲,apli,0.3015,0
悶騷,apsi,0.2499,0
問題,arac,0.7670,0
問題時,aracai,0.2529,0
問題是,aracao,0.5054,0
問題所在,arachlkg,0.2504,0
問題在於,arackgyy,0.3556,0
問題解決,aracnqek,0.2520,0
問題描述,aracqwyd,0.2671,0
問問,arar,0.5191,0
問問題,ararac,0.2702,0
閣樓,ardv,0.2560,0
問卷,arfu,0.2921,0
問卷調查,arfuyrdm,0.2512,0
問起,argu,0.2577,0
暱稱,arhb,0.2833,0
問我,arhi,0.5751,0
問的,arhi,0.3617,0
問的是,arhiao,0.3108,0
問答,arhr,0.3512,0
昭和,arhr,0.2665,0
問自己,arhusu,0.3010,0
問一下,armmy,0.3225,0
問到,armn,0.3263,0
問一句,armpr,0.2590,0
閣下,army,0.2639,0
問及,arne,0.2546,0
問了,arnn,0.4370,0
問他,arod,0.3985,0
問你,arof,0.3862,0
問候,arok,0.3151,0
問個,aror,0.2547,0
問世,arpt,0.2801,0
問責,arqc,0.2498,0
問號,arrn,0.2758,0
問出,aruu,0.2697,0
問她,arvd,0.3006,0
問好,arvd,0.2731,0
問診,aryh,0.2540,0
問過,aryr,0.3090,0
問道,aryu,0.3381,0
昨日,asa,0.4023,0
昨晚,asau,0.4424,0
昨天,asmk,0.6786,0
昨天晚上,asmkauym,0.2625,0
昨夜,asyk,0.2659,0
日暮,ata,0.2614,0
開明,atab,0.2504,0
開題,atac,0.2510,0
關照,ataf,0.2740,0
關閉,atah,0.4819,0
關閉了,atahnn,0.2754,0
開闢,ataj,0.2945,0
開門,atan,0.3775,0
關門,atan,0.3211,0
開闊,atar,0.2963,0
開關,atat,0.3768,0
開開,atat,0.2639,0
開開心心,atatpp,0.2569,0
日期,atb,0.4371,0
開具,atbc,0.2953,0
關愛,atbe,0.2960,0
盟軍,atbj,0.2650,0
開銷,atcb,0.3621,0
開鎖,atcc,0.2576,0
開公司,atcisr,0.2571,0
關鍵,atcq,0.6463,0
關鍵時刻,atcqaiyn,0.3451,0
關鍵是,atcqao,0.4780,0
關鍵問題,atcqarac,0.2495,0
關鍵字,atcqjd,0.3404,0
關鍵在於,atcqkgyy,0.3233,0
關鍵性,atcqpm,0.2499,0
關鍵技術,atcqqehn,0.2580,0
關鍵因素,atcqwkqf,0.2640,0
關鍵詞,atcqyr,0.5875,0
關鍵還是,atcqyvao,0.2532,0
開機,atdi,0.3582,0
關機,atdi,0.3485,0
開來,atdo,0.2928,0
開槍,atdr,0.3218,0
關東,atdw,0.2480,0
開水,ate,0.2852,0
開源,atef,0.4161,0
開源項目,atefmcbu,0.2773,0
關注,ateg,0.7308,0
關注度,ategie,0.3109,0
關注下,ategmy,0.2517,0
關注點,ategwr,0.2952,0
開火,atf,0.2573,0
開燈,atft,0.2479,0
開場,atgh,0.3751,0
開封,atgi,0.2685,0
昇起,atgu,0.2896,0
開篇,athb,0.3426,0
開學,athd,0.3907,0
關乎,athd,0.3029,0
開往,athg,0.2553,0
開的,athi,0.4389,0
開得,athi,0.2555,0
開徵,athk,0.2503,0
關節,athl,0.4350,0
開行,athn,0.2487,0
開啓,athr,0.5262,0
開啓了,athrnn,0.3686,0
開戶,aths,0.3774,0
開房,aths,0.2579,0
開動,aths,0.2480,0
開盤,atht,0.3414,0
關稅,athu,0.2802,0
開箱,athu,0.2541,0
開朗,atib,0.2840,0
開庭,atig,0.2828,0
開店,atir,0.3725,0
開賽,atjc,0.2509,0
開支,atje,0.3316,0
開車,atjj,0.5197,0
開完,atju,0.2516,0
盟友,atke,0.2876,0
關在,atkg,0.2539,0
關中,atl,0.3049,0
開頭,atmc,0.5606,0
關頭,atmc,0.2533,0
開票,atmf,0.2747,0
開班,atmg,0.2485,0
開平,atmj,0.2486,0
開一家,atmjo,0.2593,0
開工,atmm,0.3129,0
開工建設,atmmnqye,0.2562,0
開到,atmn,0.3283,0
開一個,atmor,0.2739,0
開元,atmu,0.2539,0
開玩笑,atmuhk,0.3591,0
開玩笑說,atmuhkyu,0.2536,0
開裂,atmv,0.2848,0
日前,atn,0.3905,0
開除,atnd,0.3060,0
開發,atne,0.6838,0
開發公司,atnecisr,0.2481,0
開發利用,atnehnbq,0.2605,0
開發者,atneja,0.4895,0
開發項目,atnemcbu,0.2484,0
開發票,atnemf,0.2556,0
開發了,atnenn,0.3045,0
開發建設,atnenqye,0.2564,0
開發人員,atneorc,0.3294,0
開發區,atnesr,0.3319,0
開發出,atneuu,0.2896,0
開發商,atneyr,0.4057,0
開了,atnn,0.5338,0
關了,atnn,0.3149,0
開了個,atnnor,0.2644,0
開張,atnv,0.2794,0
開外,atny,0.2490,0
開會,atoa,0.4385,0
開價,atoc,0.2509,0
關係,atof,0.7018,0
關係戶,atofhs,0.2544,0
關係不大,atofmfk,0.2949,0
關係型數據庫,atofmglkqoij,0.2533,0
關係到,atofmn,0.2880,0
關係好,atofvd,0.2532,0
開創,aton,0.3022,0
關停,aton,0.2482,0
開創了,atonnn,0.2836,0
開個,ator,0.3747,0
開倉,ator,0.2696,0
開心,atp,0.5371,0
關心,atp,0.5104,0
關切,atph,0.2614,0
關心的,atphi,0.3232,0
開心的,atphi,0.3129,0
關懷,atpv,0.3059,0
開心就好,atpyuvd,0.2634,0
開拍,atqa,0.2553,0
開採,atqd,0.2834,0
關掉,atqj,0.3277,0
關押,atql,0.2546,0
開打,atqn,0.2524,0
開挖,atqn,0.2495,0
開拓,atqr,0.3153,0
開拓者,atqrja,0.2740,0
開播,atqw,0.2537,0
開掛,atqy,0.3244,0
開口,atr,0.4201,0
關口,atr,0.2610,0
日落,atr,0.2595,0
開戰,atri,0.2883,0
開刀,atsh,0.2532,0
關羽,atsm,0.4630,0
開局,atsr,0.4242,0
關聯,atst,0.4803,0
關聯性,atstpm,0.2600,0
關聯交易,atstykah,0.2547,0
開展,atsv,0.5361,0
開展工作,atsvmmos,0.2524,0
日益,att,0.3731,0
開幕,attb,0.3169,0
開幕式,attbim,0.3003,0
開業,attd,0.3062,0
開藥,attd,0.2496,0
昇華,attj,0.3416,0
開花,attp,0.2985,0
開着,attu,0.3865,0
開荒,attu,0.2614,0
開出,atuu,0.3147,0
開獎,atvk,0.2577,0
開始,atvr,0.7708,0
開始時,atvrai,0.2705,0
開始用,atvrbq,0.2712,0
開始學,atvrhd,0.2807,0
開始學習,atvrhdsa,0.3133,0
開始的時候,atvrhiaiok,0.2669,0
開始實施,atvrjcyd,0.2481,0
開始寫,atvrjf,0.2518,0
開始玩,atvrmu,0.2626,0
開始了,atvrnn,0.4746,0
開始做,atvrok,0.3350,0
開始使用,atvrokbq,0.2527,0
開始前,atvrtn,0.2719,0
開始出現,atvruumu,0.2809,0
開始就,atvryu,0.3101,0
開國,atwm,0.2569,0
開通,atyb,0.4159,0
開端,atyb,0.3241,0
開市,atyb,0.2496,0
開通了,atybnn,0.2527,0
開課,atyd,0.2571,0
開設,atye,0.4091,0
開設了,atyenn,0.2625,0
盟主,atyg,0.2491,0
開導,atyi,0.2540,0
開辦,atyj,0.2852,0
開放,atyk,0.5594,0
開放式,atykim,0.2915,0
開放性,atykpm,0.2678,0
開新,atyl,0.3113,0
關上,atym,0.2708,0
開過,atyr,0.3116,0
開立,atyt,0.2492,0
關於,atyy,0.7533,0
關卡,atyy,0.3938,0
關於開展,atyyatsv,0.2487,0
關於印發,atyyhlne,0.2490,0
關於加強,atyykrni,0.2551,0
關於這個,atyyyror,0.2667,0
晚間,auaa,0.2616,0
曉明,auab,0.2488,0
既是,auao,0.3720,0
晃晃,auau,0.2542,0
巴巴,auau,0.2539,0
既然,aubf,0.6470,0
既然是,aubfao,0.3923,0
既然你,aubfof,0.2913,0
既然已經,aubfsuvm,0.2494,0
既然如此,aubfvryp,0.2796,0
巴格達,audryq,0.2554,0
曉東,audw,0.2488,0
既沒有,aueekb,0.2984,0
巴掌,aufq,0.2680,0
閱卷,aufu,0.2568,0
巴赫,augc,0.3723,0
晚報,auge,0.2710,0
巴黎,auhe,0.4806,0
曉得,auhi,0.4617,0
巴特勒,auhits,0.2609,0
巴喬,auhr,0.2518,0
晃動,auhs,0.2822,0
眉毛,auhu,0.3505,0
晚自習,auhusa,0.2855,0
既能,auip,0.3411,0
巴塞羅那,aujgwgsl,0.2770,0
巴士,aujm,0.2783,0
閹割,aujn,0.2733,0
既定,aujo,0.2601,0
晚安,aujv,0.4429,0
晚宴,aujv,0.2572,0
既有,aukb,0.4197,0
冒犯,auku,0.2600,0
冒牌,aulj,0.2562,0
眉頭,aumc,0.2732,0
既不,aumf,0.3316,0
既不是,aumfao,0.2800,0
閱歷,aumm,0.3103,0
既可,aumr,0.2614,0
既可以,aumrvo,0.3468,0
既要,aumv,0.3102,0
巴西,aumw,0.4266,0
巴西隊,aumwno,0.2505,0
晚了,aunn,0.3036,0
冒險,auno,0.4402,0
冒險島,aunohu,0.2496,0
晚會,auoa,0.3115,0
閱兵,auoc,0.2492,0
晚飯,auoe,0.3406,0
晚年,auoq,0.3241,0
巴拉巴拉,auqtauqt,0.2782,0
晚期,autb,0.3795,0
巴基,autg,0.2489,0
巴基斯坦,autgtlgm,0.2935,0
巴薩,autm,0.4922,0
巴勒斯坦,autstlgm,0.2645,0
冒着,autu,0.2871,0
巴菲特,autyhi,0.4207,0
日出,auu,0.2916,0
冒出,auuu,0.2861,0
冒出來,auuudo,0.2769,0
晚點,auwr,0.3034,0
閱讀,auyc,0.7199,0
閱讀能力,auycipks,0.2532,0
閱讀理解,auycmgnq,0.3370,0
閱讀全文,auycogyk,0.2673,0
閱讀器,auycrr,0.3567,0
晚上,auym,0.6904,0
晚上睡覺,auymbmhu,0.2487,0
晚上好,auymvd,0.2545,0
冒充,auyu,0.2831,0
晚餐,auyv,0.3166,0
晨曦,avas,0.2520,0
日線,ave,0.2528,0
晨光,avfu,0.2507,0
晨報,avge,0.2608,0
日圓,awc,0.2486,0
晦澀,ayem,0.2751,0
日訊,ayj,0.2495,0
日文,ayk,0.3042,0
日夜,ayk,0.2741,0
日新月異,aylbwc,0.2489,0
日產,aym,0.3554,0
日劇,ayn,0.2858,0
日誌,ayp,0.4271,0
日語,ayr,0.5316,0
日方,ays,0.2497,0
日立,ayt,0.2701,0
日記,ayu,0.3899,0
脂肪,babs,0.5098,0
脂肪肝,babsbj,0.2783,0
脂肪酸,babsme,0.2610,0
賭注,baeg,0.2529,0
賭場,bagh,0.2794,0
賭博,baji,0.3341,0
賭氣,baod,0.2497,0
贈品,barr,0.2655,0
贈送,bayk,0.3285,0
月月,bb,0.2639,0
骨髓,bbbb,0.2631,0
骨骼,bbbr,0.3517,0
賄賂,bbbr,0.2685,0
購銷,bbcb,0.2527,0
骨盆,bbct,0.2703,0
購機,bbdi,0.2541,0
肺炎,bbff,0.3001,0
購物,bbhh,0.4430,0
購物車,bbhhjj,0.2627,0
購物中心,bbhhlp,0.2604,0
骨科,bbhj,0.2639,0
購房,bbhs,0.3172,0
購房者,bbhsja,0.2868,0
骨幹,bbjj,0.2959,0
購車,bbjj,0.2701,0
朋克,bbju,0.3607,0
骨架,bbkd,0.3069,0
朋友,bbke,0.7408,0
朋友一起,bbkemgu,0.2526,0
朋友們,bbkeon,0.5176,0
朋友圈,bbkewu,0.5417,0
骨灰,bbkf,0.2577,0
肺癌,bbku,0.3229,0
購書,bbla,0.2495,0
骨頭,bbmc,0.3899,0
購票,bbmf,0.2613,0
骨子裏,bbndyv,0.3251,0
購入,bboh,0.3097,0
骨折,bbql,0.3267,0
瞞着,bbtu,0.2489,0
肺結核,bbvrdo,0.2599,0
購買,bbwc,0.6951,0
購買者,bbwcja,0.2499,0
購買力,bbwcks,0.2891,0
購買了,bbwcnn,0.3234,0
購置,bbwm,0.2780,0
購進,bbyg,0.2520,0
肺部,bbyl,0.3103,0
貝貝,bcbc,0.2802,0
冥冥,bcbc,0.2526,0
具體,bcbt,0.7354,0
具體問題,bcbtarac,0.2500,0
具體分析,bcbtchdl,0.2692,0
具體來說,bcbtdoyu,0.2866,0
具體要求,bcbtmvie,0.2521,0
具體內容,bcbtobjr,0.2782,0
具體情況,bcbtpbeu,0.3302,0
具體操作,bcbtqdos,0.2690,0
賺錢,bcci,0.6528,0
賺錢的,bccihi,0.4579,0
賺錢了,bccinn,0.2771,0
冥想,bcdp,0.3689,0
貝殼,bcge,0.2938,0
賺的,bchi,0.3802,0
賺得,bchi,0.2522,0
貝利,bchn,0.2637,0
貝克漢姆,bcjueovi,0.2656,0
具有,bckb,0.7048,0
具有良好,bckbivvd,0.2599,0
具有較強,bckbjkni,0.2536,0
具有一定,bckbmjo,0.3295,0
賺大錢,bckci,0.2830,0
冥王星,bcmgam,0.2632,0
貝爾,bcmk,0.3382,0
賺到,bcmn,0.3500,0
貝多芬,bcnith,0.3807,0
賺了,bcnn,0.3792,0
具象,bcno,0.2560,0
具備,bcob,0.6011,0
具備了,bcobnn,0.3021,0
賺個,bcor,0.2533,0
賺取,bcse,0.3279,0
貝斯,bctl,0.3399,0
貝斯手,bctlq,0.2579,0
贖回,bcwr,0.3182,0
賺點,bcwr,0.2507,0
睜開,bdat,0.2695,0
睜開眼睛,bdatbvbb,0.2556,0
睜眼,bdbv,0.2594,0
爭相,bddu,0.2590,0
爭執,bdgi,0.2807,0
月末,bdj,0.2653,0
睜大,bdk,0.2527,0
爭奪,bdki,0.3772,0
爭鬥,bdln,0.2703,0
爭霸,bdmb,0.2659,0
脖子,bdnd,0.4161,0
脖子上,bdndym,0.2797,0
爭氣,bdod,0.2641,0
爭搶,bdqr,0.2492,0
爭吵,bdrh,0.3131,0
爭取,bdse,0.5119,0
爭取到,bdsemn,0.2623,0
爭論,bdyb,0.4172,0
爭端,bdyb,0.2566,0
爭議,bdyi,0.4843,0
爭辯,bdyj,0.2566,0
受影響,beahva,0.2679,0
愛是,beao,0.2696,0
膝關節,beathl,0.3436,0
受賄,bebb,0.2670,0
愛愛,bebe,0.2528,0
腹腔,bebm,0.2525,0
腹肌,bebn,0.3529,0
服用,bebq,0.4184,0
受體,bebt,0.3025,0
肢體,bebt,0.2989,0
股權,bedg,0.4842,0
股權分置,bedgchwm,0.2489,0
股權轉讓,bedgjiyv,0.2543,0
股本,bedm,0.2749,0
股東,bedw,0.5451,0
股東大會,bedwkoa,0.2848,0
愛潑斯坦,beeetlgm,0.2617,0
腹瀉,beef,0.2909,0
販賣,begc,0.3008,0
腹地,begd,0.2502,0
受熱,begf,0.2580,0
愛與,behc,0.2548,0
服役,behe,0.2684,0
愛的,behi,0.3853,0
愛我,behi,0.3018,0
愛得,behi,0.2562,0
愛的人,behio,0.2904,0
受制於,behnyy,0.2728,0
受衆,beho,0.4572,0
服從,beho,0.3133,0
股息,behp,0.2631,0
愛德華,behptj,0.2923,0
愛看,behu,0.2731,0
愛自己,behusu,0.2666,0
股神,beil,0.2586,0
愛戴,bejc,0.2518,0
愛車,bejj,0.2584,0
受教育,bejkyb,0.2569,0
受寵若驚,bejptrtf,0.2631,0
受害,bejr,0.2635,0
受害者,bejrja,0.4304,0
受害人,bejro,0.3039,0
腹痛,bekb,0.2589,0
愛在,bekg,0.2490,0
愛奇藝,bekrti,0.3771,0
受力,beks,0.3011,0
腺癌,beku,0.2556,0
股票,bemf,0.6724,0
受不了,bemfnn,0.3732,0
股票價格,bemfocdr,0.2566,0
股票基金,bemftgc,0.2517,0
股票市場,bemfybgh,0.2888,0
受理,bemg,0.3294,0
愛爾蘭,bemktw,0.3138,0
受到,bemn,0.6366,0
愛到,bemn,0.2480,0
受到影響,bemnahva,0.2907,0
受到了,bemnnn,0.3972,0
愛一個人,bemoro,0.2734,0
愛麗絲,bempvf,0.2727,0
愛豆,bemt,0.3252,0
愛玩,bemu,0.2490,0
販子,bend,0.2572,0
骰子,bend,0.2537,0
受孕,bend,0.2505,0
受阻,benm,0.2578,0
受了,benn,0.2859,0
服了,benn,0.2536,0
服務,bens,0.7162,0
服務體系,bensbthf,0.2620,0
服務公司,benscisr,0.2512,0
服務機構,bensdidb,0.2580,0
服務水平,bensemj,0.2536,0
服務熱線,bensgfve,0.2530,0
服務質量,benshcag,0.2672,0
服務生,benshm,0.2574,0
服務行業,benshntd,0.2489,0
服務態度,bensipie,0.2497,0
服務費,benslc,0.3096,0
服務中心,benslp,0.2901,0
服務項目,bensmcbu,0.2531,0
服務平臺,bensmjgg,0.2569,0
服務人員,bensorc,0.2518,0
服務員,bensrc,0.3736,0
服務器,bensrr,0.5989,0
服務器端,bensrryb,0.2544,0
服務器上,bensrrym,0.2627,0
服務區,benssr,0.2487,0
服務業,benstd,0.2987,0
服務對象,benstino,0.2809,0
服務端,bensyb,0.2740,0
服務部,bensyl,0.2523,0
服務商,bensyr,0.3219,0
服務站,bensyr,0.2565,0
服務於,bensyy,0.3187,0
受限,benv,0.3116,0
受限於,benvyy,0.2940,0
愛人,beo,0.3760,0
受人,beo,0.2609,0
服飾,beob,0.3330,0
股價,beoc,0.5294,0
愛他,beod,0.2795,0
服氣,beod,0.2589,0
愛你,beof,0.3958,0
受傷,beoh,0.4742,0
股份,beoh,0.4729,0
股份公司,beohcisr,0.2582,0
受傷的,beohhi,0.2961,0
股份制,beohhn,0.2534,0
股份有限公司,beohkbnvcisr,0.3217,0
愛心,bep,0.3474,0
愛惜,bepa,0.2554,0
愛情,bepb,0.6186,0
愛情是,bepbao,0.2616,0
愛情故事,bepbjkjn,0.2893,0
愛恨,bepv,0.2496,0
股指,beqa,0.3065,0
股指期貨,beqatboc,0.2868,0
受損,beqc,0.3688,0
愛撫,beqf,0.2494,0
受挫,beqg,0.2554,0
販毒,beqi,0.2496,0
愛喫,berk,0.3055,0
股民,berp,0.3353,0
受騙,besb,0.2653,0
股改,besk,0.3065,0
愛聽,besp,0.2511,0
愛普生,betahm,0.2545,0
服藥,betd,0.3019,0
愛美,betk,0.2603,0
受歡迎,betoyl,0.2954,0
愛慕,betp,0.2564,0
受苦,betr,0.2609,0
膝蓋,bett,0.4610,0
受益,bett,0.3311,0
受益者,bettja,0.2504,0
受益人,betto,0.2709,0
受益匪淺,bettsyei,0.2545,0
愛着,betu,0.2786,0
愛好,bevd,0.4925,0
愛她,bevd,0.2783,0
愛好者,bevdja,0.5337,0
受災,bevf,0.2745,0
愛戀,bevp,0.2601,0
服裝,bevv,0.4722,0
服裝店,bevvir,0.2507,0
服裝設計,bevvyeyj,0.2748,0
愛因斯坦,bewktlgm,0.3956,0
愛國,bewm,0.3362,0
愛國者,bewmja,0.2698,0
愛國主義,bewmygti,0.2543,0
受罪,bewy,0.2528,0
股市,beyb,0.5211,0
股市場,beybgh,0.2655,0
股市的,beybhi,0.2647,0
愛護,beye,0.2794,0
股評,beyj,0.2482,0
腹部,beyl,0.3749,0
愛上,beym,0.3775,0
愛上了,beymnn,0.3061,0
愛意,beyp,0.2722,0
受過,beyr,0.3051,0
愛過,beyr,0.2694,0
受訪者,beysja,0.2480,0
愛立信,beytor,0.2632,0
受讓,beyv,0.2539,0
爲愛,bfbe,0.2585,0
瞧瞧,bfbf,0.2728,0
瞅瞅,bfbf,0.2503,0
爲目標,bfbudf,0.2934,0
爲目的,bfbuhi,0.3301,0
爲本,bfdm,0.2680,0
爲核心,bfdop,0.3505,0
爲準,bfej,0.3576,0
爲榮,bffd,0.2624,0
縣域經濟,bfgmvmex,0.2490,0
縣城,bfgs,0.3593,0
爲師,bfhb,0.2505,0
爲學生,bfhdhm,0.2547,0
然後,bfhe,0.7787,0
然後再,bfhemb,0.5505,0
然後又,bfhenk,0.3473,0
然後你,bfheof,0.3246,0
然後把,bfhequ,0.3926,0
然後呢,bfherp,0.2968,0
然後就,bfheyu,0.4763,0
然後說,bfheyu,0.2778,0
然後就可以,bfheyumrvo,0.2564,0
然鵝,bfhf,0.2508,0
爲重,bfhg,0.2531,0
爲我,bfhi,0.3592,0
爲的是,bfhiao,0.2517,0
爲我們,bfhion,0.3847,0
爲所欲爲,bfhlcobf,0.2532,0
爲生,bfhm,0.2778,0
爲自己,bfhusu,0.5133,0
縣委,bfhv,0.2818,0
縣委書記,bfhvlayu,0.2571,0
爲之,bfio,0.3604,0
祭祀,bfiu,0.3316,0
爲輔,bfjb,0.2646,0
爲空,bfjm,0.2580,0
爲宜,bfjm,0.2577,0
爲它,bfjp,0.2547,0
爲客戶,bfjrhs,0.2509,0
爲大家,bfkjo,0.4094,0
爲背景,bflbaf,0.2505,0
爲數不多,bflkmfni,0.3382,0
爲中心,bflp,0.3083,0
爲中心的,bflphi,0.2609,0
爲由,bflw,0.3066,0
爲中國,bflwm,0.2749,0
爲一,bfm,0.2531,0
鸚鵡,bfmf,0.2587,0
瞧不起,bfmfgu,0.3106,0
爲王,bfmg,0.2762,0
爲零,bfmi,0.3098,0
縣政府,bfmkii,0.2728,0
然而,bfml,0.7278,0
然而我,bfmlhi,0.2488,0
爲了,bfnn,0.7494,0
爲了錢,bfnnci,0.2512,0
爲了滿足,bfnnebro,0.2778,0
爲了自己,bfnnhusu,0.3147,0
爲了能,bfnnip,0.2677,0
爲了實現,bfnnjcmu,0.2608,0
爲了不,bfnnmf,0.2663,0
爲了不讓,bfnnmfyv,0.2576,0
爲了解決,bfnnnqek,0.3022,0
爲了防止,bfnnnsym,0.3403,0
爲了保持,bfnnodqi,0.2509,0
爲了保護,bfnnodye,0.3058,0
爲了保證,bfnnodyt,0.3130,0
爲了提高,bfnnqoyr,0.2652,0
爲了避免,bfnnyjnu,0.3765,0
爲了達到,bfnnyqmn,0.2482,0
爲了追求,bfnnyrie,0.2543,0
爲了方便,bfnnysok,0.3363,0
爲了讓,bfnnyv,0.4557,0
騰飛,bfno,0.2630,0
瞭解,bfnq,0.7016,0
瞭解清楚,bfnqebdo,0.2577,0
瞭解的,bfnqhi,0.3402,0
瞭解自己,bfnqhusu,0.2894,0
瞭解一下,bfnqmmy,0.4690,0
瞭解到,bfnqmn,0.4457,0
瞭解了,bfnqnn,0.3908,0
爲名,bfnr,0.2549,0
爲人,bfo,0.3676,0
爲他,bfod,0.4229,0
爲他們,bfodon,0.3173,0
爲你,bfof,0.4967,0
爲每,bfoi,0.2507,0
爲什,bfoj,0.2493,0
爲什麼,bfojii,0.7747,0
爲什麼是,bfojiiao,0.3314,0
爲什麼不,bfojiimf,0.5034,0
爲什麼要,bfojiimv,0.6018,0
爲什麼會,bfojiioa,0.4797,0
爲什麼會有,bfojiioakb,0.3187,0
爲什麼呢,bfojiirp,0.3655,0
爲什麼這麼說,bfojiiyriiyu,0.2486,0
爲什麼這麼說呢,bfojiiyriiyurp,0.2500,0
爲什麼說,bfojiiyu,0.4261,0
爲使,bfok,0.2483,0
爲企業,bfomtd,0.2718,0
爲例,bfon,0.6054,0
爲您,bfop,0.3313,0
爲代價,bfopoc,0.2566,0
爲您提供,bfopqooc,0.2734,0
爲代表,bfopqv,0.4022,0
爲何,bfor,0.6118,0
爲何不,bformf,0.2870,0
爲何要,bformv,0.2835,0
爲何會,bforoa,0.2645,0
爲單位,bfrjot,0.3067,0
爲民,bfrp,0.2648,0
爲啥,bfrr,0.5938,0
爲啥不,bfrrmf,0.2877,0
爲啥要,bfrrmv,0.2955,0
縣區,bfsr,0.2532,0
縣長,bfsv,0.2778,0
爲期,bftb,0.2808,0
爲其,bftc,0.3527,0
爲難,bftg,0.2884,0
爲基礎,bftgmo,0.3406,0
爲基礎的,bftgmohi,0.2739,0
祭奠,bftk,0.2509,0
爲首,bftu,0.3402,0
月光,bfu,0.3159,0
騰出,bfuu,0.2507,0
祭出,bfuu,0.2489,0
爲她,bfvd,0.3168,0
爲好,bfvd,0.2571,0
縣級,bfve,0.2808,0
縣級以上,bfvevoym,0.2605,0
爲國,bfwm,0.2484,0
爲國家,bfwmjo,0.2651,0
縣市,bfyb,0.2577,0
爲主,bfyg,0.6516,0
爲誰,bfyg,0.2534,0
爲主題,bfygac,0.2640,0
爲主體,bfygbt,0.2509,0
騰訊,bfyj,0.6441,0
爲止,bfym,0.3896,0
爲此,bfyp,0.4819,0
爲這個,bfyror,0.2560,0
縣裏,bfyv,0.2517,0
雞巴,bgau,0.3092,0
臃腫,bgbg,0.2654,0
雞雞,bgbg,0.2558,0
雞胸肉,bgbkoo,0.2629,0
有冇,bgbm,0.8680,1
雞肋,bgbs,0.3401,0
雞腿,bgbv,0.2902,0
腫脹,bgbv,0.2670,0
肚皮,bgde,0.2616,0
月報,bge,0.2494,0
雞湯,bgeh,0.3813,0
腫塊,bggi,0.2484,0
雞毛,bghu,0.2497,0
雞翅,bgjm,0.2642,0
腫瘤,bgkw,0.4420,0
肚子,bgnd,0.4068,0
肚子裏,bgndyv,0.3065,0
雞蛋,bgni,0.4904,0
瞳孔,bgnu,0.2636,0
雞肉,bgoo,0.3296,0
雕像,bgoo,0.2896,0
雞尾酒,bgsuew,0.2798,0
雕塑,bgtg,0.3181,0
雕刻,bgyn,0.2821,0
膨脹,bhbv,0.3870,0
彩鈴,bhci,0.2804,0
膠水,bhe,0.2889,0
膠卷,bhfu,0.2540,0
財報,bhge,0.3359,0
彩超,bhgr,0.2578,0
財物,bhhh,0.2977,0
財稅,bhhu,0.2975,0
財神,bhil,0.2809,0
彩禮,bhit,0.2557,0
賜教,bhjk,0.2501,0
膠囊,bhjv,0.2946,0
財富,bhjw,0.5653,0
財大,bhk,0.2669,0
膠帶,bhkb,0.2682,0
財力,bhks,0.3098,0
膠片,bhll,0.3686,0
彩虹,bhlm,0.3112,0
月租,bhm,0.2546,0
彩票,bhmf,0.3123,0
膠原蛋白,bhmfniha,0.2924,0
彩雲,bhmi,0.2491,0
財政,bhmk,0.3995,0
財政政策,bhmkmkhb,0.2500,0
財政預算,bhmkncht,0.2480,0
財政局,bhmksr,0.2660,0
財政收入,bhmkvkoh,0.2680,0
財政部,bhmkyl,0.3062,0
財政部門,bhmkylan,0.2560,0
彩電,bhmu,0.2837,0
腸子,bhnd,0.2504,0
彩蛋,bhni,0.3863,0
賜予,bhnn,0.2521,0
財務,bhns,0.5096,0
財務報表,bhnsgeqv,0.2780,0
財務管理,bhnshrmg,0.2647,0
財務部,bhnsyl,0.2592,0
彩色,bhnu,0.3407,0
財會,bhoa,0.2511,0
彩信,bhor,0.2884,0
膠捲,bhqu,0.2540,0
彩排,bhqy,0.2555,0
彩民,bhrp,0.2644,0
盼着,bhtu,0.2549,0
月兒,bhu,0.2494,0
彩繪,bhva,0.2494,0
財經,bhvm,0.3906,0
財經類,bhvmfc,0.2487,0
財經大學,bhvmkhd,0.2506,0
彩妝,bhvv,0.2609,0
腸胃,bhwb,0.3176,0
財團,bhwi,0.2537,0
盼望,bhyg,0.2815,0
財運,bhyj,0.2544,0
財產,bhym,0.4502,0
彫刻,bhyn,0.2821,0
腸道,bhyu,0.3270,0
眩暈,biaj,0.2573,0
髖關節,biathl,0.2515,0
冠軍,bibj,0.5674,0
冠軍盃,bibjmt,0.2601,0
矚目,bibu,0.2736,0
冤枉,bidg,0.2832,0
月度,bie,0.2596,0
爵士,bijm,0.4023,0
爵士樂,bijmvd,0.2768,0
冤家,bijo,0.2488,0
月底,bim,0.4051,0
